,relax_refresh,cool_impress,light_interest,mystery_elegant,classic_creative,sexy_chic,klasiko_malikhain,fun_boring,M_F,pretty_adorable,beauty_cute,child_profe,calm_live,masikip_maayos,simple_luxury,crowded_neat,plain_sopshiticated,comfort_style,oldf_future,gorgeous_charm,masaya_nakakabagot,birthdate,college,gender,highschool1,highschool2,device,hobbies,primaryshop,shopnumber,shophours,shopitems,products,price,designorfunctionality,homepage,header_color,header_font_color,header_font_weight,header_letter_spacing,top_bottom_padding,left_right_padding,text_align,text_size,top_bottom_margin,left_right_margin,border_radius,button_bg_color,button_font_color,font_serif,font_sans_serif
111,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#2196F3,#FFF59D,700,1,8,12,0,0,16,24,0,#90CAF9,#3E2723,1,1
112,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#A5D6A7,#880E4F,500,0,0,24,0,1,8,24,0,#EF9A9A,#880E4F,1,1
113,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#0D47A1,#90CAF9,500,1,16,0,1,2,24,16,0,#2196F3,#FFEB3B,0,0
114,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#880E4F,#FFEB3B,700,0,16,0,1,0,16,24,0,#FFF59D,#1B5E20,1,0
115,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#3E2723,#BCAAA4,700,0,0,12,0,0,12,12,0,#FFF59D,#1B5E20,0,0
116,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#3E2723,#A5D6A7,500,0,24,16,0,1,12,16,25,#FFF59D,#0D47A1,2,1
117,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#0D47A1,#A5D6A7,700,0,24,12,0,0,12,24,0,#B71C1C,#FFEB3B,1,1
118,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#0D47A1,#F48FB1,500,0,8,24,0,2,12,24,25,#FFF59D,#880E4F,0,0
119,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#0D47A1,#FFEB3B,500,0,8,16,1,2,12,8,25,#F44336,#FFF59D,0,1
120,3,4,3,4,3,3,3,3,3,2,3,3,3,5,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#3E2723,#F57F17,700,0,12,12,0,0,24,24,0,#880E4F,#EF9A9A,1,1
121,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#A5D6A7,#3E2723,700,0,12,0,0,0,8,8,0,#0D47A1,#FFEB3B,2,0
122,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,4,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#FFF59D,#880E4F,700,1,16,16,1,0,8,24,25,#FFF59D,#880E4F,1,2
123,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#FFEB3B,#B71C1C,500,1,0,0,1,0,12,12,25,#F48FB1,#0D47A1,1,0
124,1,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,4,3,3,4,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#FFF59D,#B71C1C,700,0,24,0,0,1,8,12,0,#BCAAA4,#3E2723,1,2
125,3,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#FFEB3B,#0D47A1,700,1,12,8,1,2,8,8,0,#FFEB3B,#1B5E20,1,2
126,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#90CAF9,#3E2723,500,0,0,8,1,1,12,12,25,#2196F3,#FFEB3B,2,2
127,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#E91E63,#FFEB3B,700,0,16,8,0,0,8,8,25,#F44336,#FFF59D,2,2
128,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#90CAF9,#0D47A1,700,0,16,16,1,0,24,16,0,#FFEB3B,#3E2723,0,2
129,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#E91E63,#FFEB3B,700,0,8,12,1,2,24,8,25,#FFF59D,#3E2723,2,0
130,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,4,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#F48FB1,#880E4F,500,1,12,0,1,0,24,16,25,#FFF59D,#B71C1C,0,0
131,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#EF9A9A,#3E2723,500,1,0,0,1,1,16,12,25,#880E4F,#F57F17,2,1
132,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#90CAF9,#B71C1C,500,0,0,24,0,0,16,16,25,#FFEB3B,#1B5E20,2,1
133,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#0D47A1,#FFEB3B,700,1,16,12,0,0,16,24,0,#FFF59D,#2196F3,1,2
134,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#FFEB3B,#B71C1C,500,0,24,24,1,0,12,12,0,#FFF59D,#3E2723,2,2
135,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,1,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#F44336,#FFF59D,700,0,8,16,1,1,12,8,25,#F44336,#FFF59D,2,2
136,3,5,3,5,4,3,3,3,3,1,3,3,3,3,3,3,3,4,5,4,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#1B5E20,#FFF59D,500,0,12,12,0,2,24,16,25,#FFF59D,#3E2723,1,0
137,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#3E2723,#FFEB3B,700,1,12,8,1,1,12,16,0,#FFF59D,#880E4F,1,1
138,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,5,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#2196F3,#FFF59D,700,0,16,0,0,1,24,8,0,#FFF59D,#0D47A1,1,2
139,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,0,0,0,0,2,1,1,0,2,1,0,#FFEB3B,#0D47A1,700,1,8,24,1,1,16,24,0,#A5D6A7,#1B5E20,2,0
140,3,3,2,3,1,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#2196F3,#79FF48,700,1,8,8,0,0,16,24,0,#E91E63,#FFF59D,2,1
141,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#2196F3,#79FF48,700,0,24,24,0,1,24,8,0,#FFEB3B,#0D47A1,1,0
142,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#0D47A1,#79FF48,700,0,16,0,0,0,24,24,25,#2196F3,#FFF59D,1,1
143,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#880E4F,#FFEB3B,500,0,8,0,1,0,24,16,0,#3E2723,#F48FB1,0,2
144,3,3,3,3,3,3,2,3,3,3,3,1,3,3,3,2,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#90CAF9,#3E2723,500,1,24,12,0,0,8,12,25,#FFF59D,#0D47A1,0,0
145,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#1B5E20,#F57F17,500,0,0,0,1,1,8,24,25,#FFF59D,#1B5E20,0,2
146,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#2196F3,#FFF59D,700,1,8,12,0,0,16,24,0,#90CAF9,#3E2723,1,1
147,3,3,3,3,3,3,3,3,4,1,3,4,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#A5D6A7,#880E4F,500,0,0,24,0,1,8,24,0,#EF9A9A,#880E4F,1,1
148,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#0D47A1,#90CAF9,500,1,16,0,1,2,24,16,0,#2196F3,#FFEB3B,0,0
149,3,3,5,5,3,5,2,2,3,3,3,5,3,5,3,3,4,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#880E4F,#FFEB3B,700,0,16,0,1,0,16,24,0,#FFF59D,#1B5E20,1,0
150,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#3E2723,#BCAAA4,700,0,0,12,0,0,12,12,0,#FFF59D,#1B5E20,0,0
151,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#3E2723,#A5D6A7,500,0,24,16,0,1,12,16,25,#FFF59D,#0D47A1,2,1
152,3,3,3,3,3,3,3,2,3,3,3,3,5,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#0D47A1,#A5D6A7,700,0,24,12,0,0,12,24,0,#B71C1C,#FFEB3B,1,1
153,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#0D47A1,#F48FB1,500,0,8,24,0,2,12,24,25,#FFF59D,#880E4F,0,0
154,3,2,4,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#0D47A1,#FFEB3B,500,0,8,16,1,2,12,8,25,#F44336,#FFF59D,0,1
155,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#3E2723,#F57F17,700,0,12,12,0,0,24,24,0,#880E4F,#EF9A9A,1,1
156,3,3,2,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#A5D6A7,#3E2723,700,0,12,0,0,0,8,8,0,#0D47A1,#FFEB3B,2,0
157,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#FFF59D,#880E4F,700,1,16,16,1,0,8,24,25,#FFF59D,#880E4F,1,2
158,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#FFEB3B,#B71C1C,500,1,0,0,1,0,12,12,25,#F48FB1,#0D47A1,1,0
159,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#FFF59D,#B71C1C,700,0,24,0,0,1,8,12,0,#BCAAA4,#3E2723,1,2
160,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#FFEB3B,#0D47A1,700,1,12,8,1,2,8,8,0,#FFEB3B,#1B5E20,1,2
161,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#90CAF9,#3E2723,500,0,0,8,1,1,12,12,25,#2196F3,#FFEB3B,2,2
162,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#E91E63,#FFEB3B,700,0,16,8,0,0,8,8,25,#F44336,#FFF59D,2,2
163,3,3,1,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#90CAF9,#0D47A1,700,0,16,16,1,0,24,16,0,#FFEB3B,#3E2723,0,2
164,3,3,3,3,3,3,3,3,5,3,3,3,3,3,1,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#E91E63,#FFEB3B,700,0,8,12,1,2,24,8,25,#FFF59D,#3E2723,2,0
165,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,4,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#F48FB1,#880E4F,500,1,12,0,1,0,24,16,25,#FFF59D,#B71C1C,0,0
166,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,4,3,3,1,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#EF9A9A,#3E2723,500,1,0,0,1,1,16,12,25,#880E4F,#F57F17,2,1
167,3,3,3,2,4,3,3,3,3,3,3,4,2,3,3,3,3,3,3,1,2,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#90CAF9,#B71C1C,500,0,0,24,0,0,16,16,25,#FFEB3B,#1B5E20,2,1
168,4,3,4,3,3,3,3,3,5,3,3,3,5,3,3,3,3,3,3,3,2,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#0D47A1,#FFEB3B,700,1,16,12,0,0,16,24,0,#FFF59D,#2196F3,1,2
169,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,5,2,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#FFEB3B,#B71C1C,500,0,24,24,1,0,12,12,0,#FFF59D,#3E2723,2,2
170,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,5,2,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#F44336,#FFF59D,700,0,8,16,1,1,12,8,25,#F44336,#FFF59D,2,2
171,3,2,3,3,3,3,2,1,4,2,3,3,3,3,3,3,3,3,3,3,2,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#1B5E20,#FFF59D,500,0,12,12,0,2,24,16,25,#FFF59D,#3E2723,1,0
172,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#3E2723,#FFEB3B,700,1,12,8,1,1,12,16,0,#FFF59D,#880E4F,1,1
173,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#2196F3,#FFF59D,700,0,16,0,0,1,24,8,0,#FFF59D,#0D47A1,1,2
174,3,3,3,3,1,3,3,3,3,3,5,1,3,3,2,3,3,3,3,3,3,20,0,1,0,0,0,1,0,2,3,1,2,2,0,0,#FFEB3B,#0D47A1,700,1,8,24,1,1,16,24,0,#A5D6A7,#1B5E20,2,0
175,3,3,3,3,3,4,4,4,3,3,4,4,3,3,3,3,3,5,4,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#2196F3,#79FF48,700,1,8,8,0,0,16,24,0,#E91E63,#FFF59D,2,1
176,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#2196F3,#79FF48,700,0,24,24,0,1,24,8,0,#FFEB3B,#0D47A1,1,0
177,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#0D47A1,#79FF48,700,0,16,0,0,0,24,24,25,#2196F3,#FFF59D,1,1
178,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#880E4F,#FFEB3B,500,0,8,0,1,0,24,16,0,#3E2723,#F48FB1,0,2
179,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#90CAF9,#3E2723,500,1,24,12,0,0,8,12,25,#FFF59D,#0D47A1,0,0
180,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#1B5E20,#F57F17,500,0,0,0,1,1,8,24,25,#FFF59D,#1B5E20,0,2
181,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#2196F3,#FFF59D,700,1,8,12,0,0,16,24,0,#90CAF9,#3E2723,1,1
182,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#A5D6A7,#880E4F,500,0,0,24,0,1,8,24,0,#EF9A9A,#880E4F,1,1
183,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#0D47A1,#90CAF9,500,1,16,0,1,2,24,16,0,#2196F3,#FFEB3B,0,0
184,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#880E4F,#FFEB3B,700,0,16,0,1,0,16,24,0,#FFF59D,#1B5E20,1,0
185,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#3E2723,#BCAAA4,700,0,0,12,0,0,12,12,0,#FFF59D,#1B5E20,0,0
186,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#3E2723,#A5D6A7,500,0,24,16,0,1,12,16,25,#FFF59D,#0D47A1,2,1
187,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#0D47A1,#A5D6A7,700,0,24,12,0,0,12,24,0,#B71C1C,#FFEB3B,1,1
188,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#0D47A1,#F48FB1,500,0,8,24,0,2,12,24,25,#FFF59D,#880E4F,0,0
189,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#0D47A1,#FFEB3B,500,0,8,16,1,2,12,8,25,#F44336,#FFF59D,0,1
190,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#3E2723,#F57F17,700,0,12,12,0,0,24,24,0,#880E4F,#EF9A9A,1,1
191,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#A5D6A7,#3E2723,700,0,12,0,0,0,8,8,0,#0D47A1,#FFEB3B,2,0
192,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#FFF59D,#880E4F,700,1,16,16,1,0,8,24,25,#FFF59D,#880E4F,1,2
193,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#FFEB3B,#B71C1C,500,1,0,0,1,0,12,12,25,#F48FB1,#0D47A1,1,0
194,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#FFF59D,#B71C1C,700,0,24,0,0,1,8,12,0,#BCAAA4,#3E2723,1,2
195,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#FFEB3B,#0D47A1,700,1,12,8,1,2,8,8,0,#FFEB3B,#1B5E20,1,2
196,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#90CAF9,#3E2723,500,0,0,8,1,1,12,12,25,#2196F3,#FFEB3B,2,2
197,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#E91E63,#FFEB3B,700,0,16,8,0,0,8,8,25,#F44336,#FFF59D,2,2
198,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#90CAF9,#0D47A1,700,0,16,16,1,0,24,16,0,#FFEB3B,#3E2723,0,2
199,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#E91E63,#FFEB3B,700,0,8,12,1,2,24,8,25,#FFF59D,#3E2723,2,0
200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#F48FB1,#880E4F,500,1,12,0,1,0,24,16,25,#FFF59D,#B71C1C,0,0
201,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#EF9A9A,#3E2723,500,1,0,0,1,1,16,12,25,#880E4F,#F57F17,2,1
202,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#90CAF9,#B71C1C,500,0,0,24,0,0,16,16,25,#FFEB3B,#1B5E20,2,1
203,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#0D47A1,#FFEB3B,700,1,16,12,0,0,16,24,0,#FFF59D,#2196F3,1,2
204,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#FFEB3B,#B71C1C,500,0,24,24,1,0,12,12,0,#FFF59D,#3E2723,2,2
205,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#F44336,#FFF59D,700,0,8,16,1,1,12,8,25,#F44336,#FFF59D,2,2
206,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#1B5E20,#FFF59D,500,0,12,12,0,2,24,16,25,#FFF59D,#3E2723,1,0
207,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#3E2723,#FFEB3B,700,1,12,8,1,1,12,16,0,#FFF59D,#880E4F,1,1
208,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#2196F3,#FFF59D,700,0,16,0,0,1,24,8,0,#FFF59D,#0D47A1,1,2
209,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,1,1,0,1,1,0,0,2,1,1,0,1,0,1,#FFEB3B,#0D47A1,700,1,8,24,1,1,16,24,0,#A5D6A7,#1B5E20,2,0
210,2,2,2,4,2,3,2,4,3,4,4,3,1,4,1,4,2,1,3,4,2,19,0,1,0,0,0,3,0,1,2,1,0,1,1,0,#2196F3,#79FF48,700,1,8,8,0,0,16,24,0,#E91E63,#FFF59D,2,1
211,4,4,3,4,4,3,4,2,4,2,2,3,5,4,4,4,3,2,4,3,2,19,0,1,0,0,0,3,0,1,2,1,0,1,1,0,#2196F3,#79FF48,700,0,24,24,0,1,24,8,0,#FFEB3B,#0D47A1,1,0
212,5,4,4,5,2,4,4,2,3,2,2,4,2,4,2,2,3,2,3,2,2,19,0,1,0,0,0,3,0,1,2,1,0,1,1,0,#0D47A1,#79FF48,700,0,16,0,0,0,24,24,25,#2196F3,#FFF59D,1,1
213,4,4,4,4,2,4,2,3,4,2,2,4,5,4,4,4,4,2,4,2,2,19,0,1,0,0,0,3,0,1,2,1,0,1,1,0,#880E4F,#FFEB3B,500,0,8,0,1,0,24,16,0,#3E2723,#F48FB1,0,2
214,2,2,4,2,2,4,2,4,2,4,4,3,2,4,4,4,2,3,2,4,4,19,0,1,0,0,0,3,0,1,2,1,0,1,1,0,#90CAF9,#3E2723,500,1,24,12,0,0,8,12,25,#FFF59D,#0D47A1,0,0
215,2,2,2,2,2,4,2,3,3,4,2,4,2,4,4,4,2,2,2,2,2,19,0,1,0,0,0,3,0,1,2,1,0,1,1,0,#1B5E20,#F57F17,500,0,0,0,1,1,8,24,25,#FFF59D,#1B5E20,0,2
216,2,1,4,2,2,4,2,3,2,2,2,4,1,4,4,4,2,2,2,4,4,19,0,1,0,0,0,3,0,1,2,1,0,1,1,0,#2196F3,#FFF59D,700,1,8,12,0,0,16,24,0,#90CAF9,#3E2723,1,1
217,4,4,4,4,2,4,2,4,4,2,1,4,4,4,4,4,3,4,2,4,2,19,0,1,0,0,0,3,0,1,2,1,0,1,1,0,#A5D6A7,#880E4F,500,0,0,24,0,1,8,24,0,#EF9A9A,#880E4F,1,1
218,4,4,3,3,2,3,2,3,3,4,3,3,2,4,4,4,3,2,2,2,3,19,0,1,0,0,0,3,0,1,2,1,0,1,1,0,#0D47A1,#90CAF9,500,1,16,0,1,2,24,16,0,#2196F3,#FFEB3B,0,0
219,1,1,2,4,2,5,2,3,3,2,2,5,1,5,5,4,4,1,3,1,3,19,0,1,0,0,0,3,0,1,2,1,0,1,1,0,#880E4F,#FFEB3B,700,0,16,0,1,0,16,24,0,#FFF59D,#1B5E20,1,0
220,4,4,4,2,4,2,2,2,3,2,2,3,3,4,2,4,4,2,2,4,4,19,0,1,0,0,0,3,0,1,2,1,0,1,1,0,#3E2723,#BCAAA4,700,0,0,12,0,0,12,12,0,#FFF59D,#1B5E20,0,0
